Date,Open,High,Low,Close,Adj_Close,Volume,VIX,Treasury_10Y
2019-09-26,117.87999725341797,118.05000305175781,116.94999694824219,117.02999877929688,97.01675415039062,9899200.0,16.06999969482422,1.7
2019-09-27,117.95999908447266,118.63999938964844,117.27999877929688,117.72000122070312,97.58875274658203,10207800.0,17.219999313354492,1.69
2019-09-30,118.36000061035156,118.7699966430664,117.22000122070312,117.69000244140625,97.56387329101562,9755000.0,16.239999771118164,1.68
2019-10-01,118.4000015258789,119.0,115.41000366210938,115.55000305175781,95.78986358642578,11250300.0,18.559999465942383,1.65
2019-10-02,114.80999755859375,114.9000015258789,112.93000030517578,113.25,93.8831787109375,12548700.0,20.559999465942383,1.6
2019-10-03,112.2699966430664,112.91000366210938,110.5199966430664,112.19000244140625,93.7494888305664,12735200.0,19.1200008392334,1.54
2019-10-04,112.33999633789062,114.94000244140625,112.2699966430664,114.62000274658203,95.780029296875,9453100.0,17.040000915527344,1.52
2019-10-07,114.19000244140625,115.5,114.06999969482422,114.37000274658203,95.57115936279297,6771600.0,17.860000610351562,1.56
2019-10-08,113.05999755859375,113.05999755859375,111.66000366210938,111.81999969482422,93.44029235839844,10806300.0,20.280000686645508,1.54
2019-10-09,112.66999816894531,113.16000366210938,112.06999969482422,112.62999725341797,94.11713409423828,7273700.0,18.639999389648438,1.59
2019-10-10,113.13999938964844,115.4000015258789,113.0,114.20999908447266,95.43743133544922,10994100.0,17.56999969482422,1.67
2019-10-11,116.02999877929688,117.98999786376953,115.87000274658203,116.13999938964844,97.0501937866211,15076500.0,15.579999923706055,1.76
2019-10-14,115.8499984741211,116.87000274658203,115.66000366210938,116.44999694824219,97.30924224853516,8779000.0,14.569999694824219,1.76
2019-10-15,118.8499984741211,121.58999633789062,117.87000274658203,119.95999908447266,100.2423095703125,23379000.0,13.539999961853027,1.77
2019-10-16,119.95999908447266,120.62000274658203,119.37999725341797,119.68000030517578,100.00835418701172,11087700.0,13.680000305175781,1.75
2019-10-17,120.75,121.56999969482422,119.87999725341797,120.3499984741211,100.56822204589844,10818500.0,13.789999961853027,1.76
2019-10-18,120.0,121.0199966430664,119.86000061035156,120.55999755859375,100.74369812011719,10417400.0,14.25,1.76
2019-10-21,122.05000305175781,123.7699966430664,121.98999786376953,123.55000305175781,103.24223327636719,12714600.0,14.0,1.8
2019-10-22,123.44999694824219,125.0999984741211,123.12000274658203,124.79000091552734,104.27841186523438,12549100.0,14.460000038146973,1.78
2019-10-23,124.19999694824219,125.1500015258789,124.16999816894531,125.12000274658203,104.55416870117188,8828300.0,14.010000228881836,1.77
2019-10-24,125.29000091552734,125.66000366210938,124.06999969482422,125.02999877929688,104.47897338867188,8020500.0,13.710000038146973,1.77
2019-10-25,125.0,126.6500015258789,124.75,126.02999877929688,105.31459045410156,9055700.0,12.649999618530273,1.8
2019-10-28,126.56999969482422,127.20999908447266,126.4000015258789,126.51000213623047,105.71571350097656,9522200.0,13.109999656677246,1.85
2019-10-29,126.05999755859375,127.41999816894531,125.94000244140625,126.43000030517578,105.6488265991211,9797300.0,13.199999809265137,1.84
2019-10-30,126.05000305175781,126.26000213623047,124.91999816894531,125.7300033569336,105.06392669677734,8513700.0,12.329999923706055,1.78
2019-10-31,125.48999786376953,125.7300033569336,123.86000061035156,124.91999816894531,104.38706970214844,11589100.0,13.220000267028809,1.69
2019-11-01,126.19999694824219,127.98999786376953,126.0199966430664,127.80000305175781,106.79366302490234,11682600.0,12.300000190734863,1.73
2019-11-04,129.0800018310547,129.4199981689453,128.55999755859375,128.82000732421875,107.64602661132812,9159900.0,12.829999923706055,1.79
2019-11-05,129.38999938964844,130.3000030517578,128.83999633789062,129.10000610351562,107.87998962402344,13747600.0,13.100000381469727,1.86
2019-11-06,128.69000244140625,129.83999633789062,128.5800018310547,129.3000030517578,108.04711151123047,11231100.0,12.619999885559082,1.81
2019-11-07,130.42999267578125,131.2899932861328,129.9199981689453,130.0,108.63204956054688,13528900.0,12.729999542236328,1.92
2019-11-08,129.8800048828125,130.39999389648438,129.25,130.3800048828125,108.94960021972656,9293400.0,12.069999694824219,1.94
2019-11-11,129.60000610351562,130.10000610351562,129.35000610351562,129.9199981689453,108.5652084350586,8679000.0,12.6899995803833,1.94
2019-11-12,129.6300048828125,130.6199951171875,129.00999450683594,129.16000366210938,107.93011474609375,9099000.0,12.680000305175781,1.92
2019-11-13,128.1300048828125,128.82000732421875,127.41999816894531,128.47999572753906,107.36188507080078,8023300.0,13.0,1.88
2019-11-14,127.72000122070312,128.83999633789062,127.58999633789062,128.60000610351562,107.4621810913086,8483400.0,13.050000190734863,1.82
2019-11-15,129.22999572753906,129.52999877929688,128.39999389648438,129.52999877929688,108.23929595947266,10163600.0,12.050000190734863,1.84
2019-11-18,129.55999755859375,130.64999389648438,128.99000549316406,130.6199951171875,109.15013122558594,8749300.0,12.460000038146973,1.81
2019-11-19,130.99000549316406,131.25,130.17999267578125,130.5800018310547,109.11671447753906,8824500.0,12.859999656677246,1.79
2019-11-20,130.3000030517578,130.6199951171875,128.94000244140625,129.6300048828125,108.32286071777344,11782800.0,12.779999732971191,1.73
2019-11-21,130.0,130.72000122070312,129.38999938964844,129.92999267578125,108.57353973388672,7705500.0,13.130000114440918,1.77
2019-11-22,130.14999389648438,131.22000122070312,130.10000610351562,130.7899932861328,109.29219055175781,8167900.0,12.34000015258789,1.77
2019-11-25,131.25,132.07000732421875,130.8699951171875,131.49000549316406,109.87715911865234,10068500.0,11.869999885559082,1.76
2019-11-26,131.82000732421875,131.82000732421875,130.36000061035156,131.6699981689453,110.02757263183594,10490700.0,11.539999961853027,1.74
2019-11-27,132.2899932861328,132.42999267578125,131.64999389648438,132.05999755859375,110.35344696044922,6607900.0,11.75,1.77
2019-11-29,131.8699951171875,132.41000366210938,131.4499969482422,131.75999450683594,110.10274505615234,5712000.0,12.619999885559082,1.78
2019-12-02,132.30999755859375,132.74000549316406,131.35000610351562,131.47000122070312,109.86043548583984,8615600.0,14.90999984741211,1.83
2019-12-03,129.77000427246094,129.9600067138672,128.58999633789062,129.77999877929688,108.44821166992188,10361300.0,15.960000038146973,1.72
2019-12-04,130.3800048828125,132.47000122070312,129.99000549316406,132.33999633789062,110.58744812011719,10318200.0,14.800000190734863,1.77
2019-12-05,132.67999267578125,133.30999755859375,132.17999267578125,133.05999755859375,111.18907165527344,9587400.0,14.520000457763672,1.8
2019-12-06,134.69000244140625,135.77999877929688,134.64999389648438,135.0399932861328,112.8436279296875,10170600.0,13.619999885559082,1.84
2019-12-09,134.6300048828125,135.4600067138672,134.41000366210938,134.41000366210938,112.31716918945312,8498200.0,15.859999656677246,1.83
2019-12-10,133.25,134.77000427246094,132.8800048828125,134.5,112.39240264892578,7532900.0,15.680000305175781,1.85
2019-12-11,134.2899932861328,135.02000427246094,134.00999450683594,134.17999267578125,112.125,9011900.0,14.989999771118164,1.79
2019-12-12,134.49000549316406,138.47000122070312,134.2100067138672,138.02000427246094,115.33382415771484,13717400.0,13.9399995803833,1.9
2019-12-13,137.9499969482422,138.8300018310547,136.22000122070312,136.80999755859375,114.32272338867188,10592100.0,12.630000114440918,1.82
2019-12-16,138.3800048828125,138.83999633789062,137.32000732421875,137.33999633789062,114.76557922363281,11372000.0,12.140000343322754,1.89
2019-12-17,137.72999572753906,138.6699981689453,137.22999572753906,138.17999267578125,115.46752166748047,11546800.0,12.289999961853027,1.89
2019-12-18,138.14999389648438,139.02000427246094,137.72000122070312,138.0399932861328,115.35052490234375,10381500.0,12.579999923706055,1.92
2019-12-19,137.75999450683594,138.22000122070312,137.10000610351562,137.35000610351562,114.7739486694336,9350400.0,12.5,1.92
2019-12-20,138.02000427246094,138.8800048828125,136.89999389648438,137.24000549316406,114.6820297241211,29992600.0,12.510000228881836,1.92
2019-12-23,137.60000610351562,137.91000366210938,136.8800048828125,137.1999969482422,114.64860534667969,9738400.0,12.609999656677246,1.93
2019-12-24,137.3300018310547,137.6300048828125,137.05999755859375,137.5800018310547,114.96612548828125,3324300.0,12.670000076293945,1.9
2019-12-26,137.88999938964844,139.10000610351562,137.77999877929688,139.0399932861328,116.1861572265625,6770900.0,12.649999618530273,1.9
2019-12-27,139.3000030517578,139.77000427246094,138.6699981689453,139.13999938964844,116.26970672607422,7868200.0,13.430000305175781,1.88
2019-12-30,139.89999389648438,140.0800018310547,138.47000122070312,138.6300048828125,115.84356689453125,6963000.0,14.819999694824219,1.9
2019-12-31,138.50999450683594,139.47999572753906,138.2899932861328,139.39999389648438,116.48696899414062,7201600.0,13.779999732971191,1.92
2020-01-02,139.7899932861328,141.10000610351562,139.25999450683594,141.08999633789062,117.8991928100586,10803700.0,12.470000267028809,1.88
2020-01-03,137.5,139.22999572753906,137.0800018310547,138.33999633789062,116.34336853027344,10386800.0,14.020000457763672,1.8
2020-01-06,136.55999755859375,138.27000427246094,136.5,138.22999572753906,116.25083923339844,10259000.0,13.850000381469727,1.81
2020-01-07,137.27999877929688,137.86000061035156,135.82000732421875,135.8800048828125,114.27450561523438,10531300.0,13.789999961853027,1.83
2020-01-08,135.6999969482422,137.5800018310547,135.60000610351562,136.94000244140625,115.16598510742188,9695300.0,13.449999809265137,1.87
2020-01-09,138.0500030517578,138.22999572753906,137.0399932861328,137.44000244140625,115.58647918701172,9469000.0,12.539999961853027,1.85
2020-01-10,137.2100067138672,137.25,135.80999755859375,136.07000732421875,114.4343032836914,10190900.0,12.5600004196167,1.83
2020-01-13,136.19000244140625,137.1999969482422,135.75999450683594,137.1999969482422,115.38462829589844,12355200.0,12.319999694824219,1.85
2020-01-14,137.94000244140625,140.75999450683594,137.69000244140625,138.8000030517578,116.73023223876953,24906000.0,12.390000343322754,1.82
2020-01-15,137.85000610351562,138.60000610351562,136.14999389648438,136.72000122070312,114.9809341430664,16293400.0,12.420000076293945,1.79
2020-01-16,137.4499969482422,137.89999389648438,136.83999633789062,137.25,115.42667388916016,10783800.0,12.319999694824219,1.81
2020-01-17,137.5399932861328,138.2899932861328,137.32000732421875,138.1999969482422,116.22563171386719,14697700.0,12.100000381469727,1.84
2020-01-21,137.19000244140625,138.07000732421875,136.69000244140625,136.83999633789062,115.08187866210938,8474200.0,12.850000381469727,1.78
2020-01-22,137.24000549316406,137.39999389648438,136.3800048828125,136.67999267578125,114.94729614257812,7549100.0,12.90999984741211,1.77
2020-01-23,135.7100067138672,136.74000549316406,134.72000122070312,136.5399932861328,114.82955932617188,9345700.0,12.979999542236328,1.74
2020-01-24,136.3699951171875,136.42999267578125,132.32000732421875,133.14999389648438,111.97859954833984,15166400.0,14.5600004196167,1.7
2020-01-27,130.27000427246094,132.94000244140625,129.7100067138672,132.02999877929688,111.03668975830078,12860500.0,18.229999542236328,1.61
2020-01-28,132.83999633789062,134.97000122070312,132.47999572753906,134.42999267578125,113.0550765991211,13062800.0,16.280000686645508,1.65
2020-01-29,134.80999755859375,135.5399932861328,133.69000244140625,134.22999572753906,112.88684844970703,9326000.0,16.389999389648438,1.6
2020-01-30,132.69000244140625,136.1300048828125,132.69000244140625,135.88999938964844,114.28294372558594,9048900.0,15.489999771118164,1.57
2020-01-31,134.49000549316406,134.8300018310547,131.47000122070312,132.36000061035156,111.31419372558594,12785200.0,18.84000015258789,1.51
2020-02-03,132.66000366210938,134.24000549316406,132.66000366210938,133.3699951171875,112.16361236572266,10021100.0,17.969999313354492,1.54
2020-02-04,135.5500030517578,136.60000610351562,135.0800018310547,135.2899932861328,113.77833557128906,9157100.0,16.049999237060547,1.61
2020-02-05,136.57000732421875,137.72999572753906,136.00999450683594,137.58999633789062,115.71259307861328,10150700.0,15.149999618530273,1.66
2020-02-06,138.24000549316406,138.2899932861328,137.11000061035156,137.61000061035156,115.72943115234375,8992300.0,14.960000038146973,1.65
2020-02-07,136.72999572753906,137.6699981689453,136.3000030517578,137.1699981689453,115.35940551757812,6379800.0,15.470000267028809,1.59
2020-02-10,136.9499969482422,137.85000610351562,136.75,137.74000549316406,115.83873748779297,5960700.0,15.039999961853027,1.56
2020-02-11,138.25999450683594,138.82000732421875,137.77999877929688,138.0,116.05741119384766,6578600.0,15.180000305175781,1.59
2020-02-12,138.60000610351562,139.2899932861328,137.8000030517578,138.0,116.05741119384766,7958000.0,13.739999771118164,1.62
2020-02-13,137.75,138.33999633789062,136.39999389648438,137.8800048828125,115.95647430419922,7447500.0,14.149999618530273,1.61
2020-02-14,137.83999633789062,138.19000244140625,136.94000244140625,137.4600067138672,115.60330200195312,6627600.0,13.680000305175781,1.59
2020-02-18,137.33999633789062,137.7100067138672,135.0500030517578,135.63999938964844,114.07264709472656,8996400.0,14.829999923706055,1.55
2020-02-19,136.91000366210938,138.38999938964844,136.33999633789062,137.49000549316406,115.6285171508789,7071200.0,14.380000114440918,1.56
2020-02-20,137.1699981689453,138.36000061035156,136.52999877929688,137.49000549316406,115.6285171508789,7422800.0,15.5600004196167,1.52
2020-02-21,136.5500030517578,136.9199981689453,134.9199981689453,135.80999755859375,114.21564483642578,9772800.0,17.079999923706055,1.46
2020-02-24,131.44000244140625,133.1999969482422,130.8000030517578,132.16000366210938,111.1460189819336,13618400.0,25.030000686645508,1.38
2020-02-25,131.0,132.22999572753906,125.58999633789062,126.26000213623047,106.18413543701172,20797200.0,27.850000381469727,1.33
2020-02-26,126.93000030517578,128.9499969482422,126.33999633789062,126.63999938964844,106.50370788574219,24825600.0,27.559999465942383,1.33
2020-02-27,122.91000366210938,125.62000274658203,121.30000305175781,121.37000274658203,102.07167053222656,23005500.0,39.15999984741211,1.3
2020-02-28,117.5199966430664,118.48999786376953,112.66000366210938,116.11000061035156,97.64802551269531,45931400.0,40.11000061035156,1.13
2020-03-02,116.62999725341797,121.58000183105469,114.45999908447266,121.5199966430664,102.19779968261719,27355400.0,33.41999816894531,1.1
2020-03-03,120.97000122070312,122.94999694824219,116.23999786376953,116.95999908447266,98.36286163330078,32547700.0,36.81999969482422,1.02
2020-03-04,118.33000183105469,120.19000244140625,114.69999694824219,119.8499984741211,100.79334259033203,25795900.0,31.989999771118164,1.02
2020-03-05,115.66999816894531,116.43000030517578,112.58000183105469,113.97000122070312,95.8482894897461,25025600.0,39.619998931884766,0.92
2020-03-06,106.26000213623047,110.31999969482422,105.0199966430664,108.08000183105469,90.89482879638672,38159400.0,41.939998626708984,0.74
2020-03-09,96.56999969482422,99.2300033569336,93.0,93.44000244140625,78.5826416015625,40352000.0,54.459999084472656,0.54
2020-03-10,99.0,101.27999877929688,94.58000183105469,100.69999694824219,84.6882553100586,31102700.0,47.29999923706055,0.76
2020-03-11,97.69999694824219,100.05000305175781,94.55000305175781,95.95999908447266,80.70196533203125,38127000.0,53.900001525878906,0.82
2020-03-12,89.58999633789062,96.95999908447266,86.31999969482422,88.05000305175781,74.0497055053711,49725200.0,75.47000122070312,0.88
2020-03-13,95.98999786376953,103.98999786376953,92.0,103.91000366210938,87.38789367675781,38543300.0,57.83000183105469,0.94
2020-03-16,85.19999694824219,93.9800033569336,84.55000305175781,88.36000061035156,74.31039428710938,38589700.0,82.69000244140625,0.73
2020-03-17,90.88999938964844,97.44000244140625,87.5,93.76000213623047,78.85176086425781,35239800.0,75.91000366210938,1.02
2020-03-18,87.66999816894531,90.79000091552734,80.36000061035156,83.88999938964844,70.55113983154297,41525600.0,76.44999694824219,1.18
2020-03-19,81.55999755859375,88.11000061035156,76.91000366210938,85.30000305175781,71.7369384765625,32175100.0,72.0,1.12
2020-03-20,86.30000305175781,89.45999908447266,82.4800033569336,83.5,70.22313690185547,30150800.0,66.04000091552734,0.92
2020-03-23,82.68000030517578,83.75,78.08999633789062,79.02999877929688,66.4638900756836,32536600.0,61.59000015258789,0.76
2020-03-24,84.9000015258789,90.0999984741211,82.9000015258789,88.43000030517578,74.36927032470703,34363200.0,61.66999816894531,0.84
2020-03-25,89.23999786376953,95.1500015258789,84.54000091552734,91.7300033569336,77.1445541381836,38111700.0,63.95000076293945,0.88
2020-03-26,94.08000183105469,98.56999969482422,93.54000091552734,98.12000274658203,82.51850891113281,29826300.0,61.0,0.83
2020-03-27,93.19000244140625,94.83999633789062,90.55000305175781,91.12999725341797,76.63995361328125,30041500.0,65.54000091552734,0.72
2020-03-30,90.6500015258789,94.08999633789062,89.30000305175781,93.5,78.63311004638672,21656900.0,57.08000183105469,0.7
2020-03-31,92.05000305175781,94.16999816894531,89.33999633789062,90.02999877929688,75.71484375,23379300.0,53.540000915527344,0.7
2020-04-01,85.0999984741211,86.55999755859375,83.25,84.36000061035156,70.9463882446289,28029600.0,57.060001373291016,0.62
2020-04-02,83.51000213623047,87.91000366210938,82.95999908447266,87.51000213623047,73.59552764892578,24018000.0,50.90999984741211,0.63
2020-04-03,86.0,87.4800033569336,82.7699966430664,84.05000305175781,71.42021179199219,21199400.0,46.79999923706055,0.62
2020-04-06,88.98999786376953,90.98999786376953,87.69999694824219,89.45999908447266,76.01728820800781,26820800.0,45.2400016784668,0.67
2020-04-07,94.44999694824219,94.5,90.37999725341797,90.63999938964844,77.01998901367188,22563800.0,46.70000076293945,0.75
2020-04-08,92.0999984741211,94.86000061035156,90.55000305175781,94.30000305175781,80.1300048828125,22903300.0,43.349998474121094,0.77
2020-04-09,96.91999816894531,104.38999938964844,96.88999938964844,102.76000213623047,87.31876373291016,42055900.0,41.66999816894531,0.73
2020-04-13,103.11000061035156,103.11000061035156,97.30000305175781,98.19000244140625,83.43548583984375,26911900.0,41.16999816894531,0.76
2020-04-14,101.0199966430664,102.0,93.63999938964844,95.5,81.14966583251953,46151300.0,37.7599983215332,0.76
2020-04-15,91.1500015258789,92.02999877929688,90.12999725341797,90.79000091552734,77.1474380493164,30118600.0,40.84000015258789,0.63
2020-04-16,90.2300033569336,90.56999969482422,87.05000305175781,87.33000183105469,74.20734405517578,32449600.0,40.11000061035156,0.61
2020-04-17,92.0,95.69999694824219,90.95999908447266,95.18000030517578,80.8777847290039,30191900.0,38.150001525878906,0.65
2020-04-20,92.47000122070312,94.70999908447266,90.45999908447266,91.70999908447266,77.92919158935547,23679400.0,43.83000183105469,0.63
2020-04-21,88.62000274658203,91.37999725341797,88.33000183105469,89.05000305175781,75.66889190673828,23035000.0,45.40999984741211,0.58
2020-04-22,90.69000244140625,91.87000274658203,89.18000030517578,89.33999633789062,75.9153060913086,16662400.0,41.97999954223633,0.63
2020-04-23,89.73999786376953,91.27999877929688,89.26000213623047,89.38999938964844,75.95780944824219,16638800.0,41.380001068115234,0.61
2020-04-24,90.63999938964844,91.0999984741211,88.48999786376953,90.70999908447266,77.0794677734375,15809200.0,35.93000030517578,0.6
2020-04-27,91.94000244140625,95.62999725341797,91.54000091552734,94.62000274658203,80.40192413330078,22870200.0,33.290000915527344,0.67
2020-04-28,97.80999755859375,98.36000061035156,95.02999877929688,95.29000091552734,80.97126007080078,20238900.0,33.56999969482422,0.62
2020-04-29,99.08000183105469,99.44999694824219,97.2699966430664,97.86000061035156,83.15506744384766,20462600.0,31.229999542236328,0.63
2020-04-30,95.5999984741211,96.83999633789062,94.55000305175781,95.76000213623047,81.3706283569336,19127600.0,34.150001525878906,0.64
2020-05-01,93.5,93.73999786376953,91.83999633789062,93.25,79.23779296875,18547700.0,37.189998626708984,0.64
2020-05-04,92.0199966430664,92.66999816894531,90.80000305175781,92.13999938964844,78.2945556640625,15725900.0,35.970001220703125,0.64
2020-05-05,93.6500015258789,94.20999908447266,91.9000015258789,92.0,78.17561340332031,18064100.0,33.61000061035156,0.66
2020-05-06,92.16000366210938,92.76000213623047,89.93000030517578,90.2699966430664,76.70555877685547,20978000.0,34.119998931884766,0.72
2020-05-07,91.33999633789062,92.91000366210938,90.58000183105469,91.20999908447266,77.50432586669922,16771900.0,31.440000534057617,0.63
2020-05-08,92.80000305175781,94.08000183105469,92.11000061035156,92.69999694824219,78.77043914794922,20487800.0,27.979999542236328,0.69
2020-05-11,91.11000061035156,91.11000061035156,89.33000183105469,89.97000122070312,76.45064544677734,31907600.0,27.56999969482422,0.73
2020-05-12,90.1500015258789,90.79000091552734,86.9000015258789,87.02999877929688,73.95243835449219,27962900.0,33.040000915527344,0.69
2020-05-13,86.37999725341797,86.86000061035156,83.4000015258789,84.02999877929688,71.40324401855469,35451600.0,35.279998779296875,0.64
2020-05-14,82.72000122070312,88.11000061035156,82.4000015258789,87.5199966430664,74.36882019042969,35152500.0,32.61000061035156,0.63
2020-05-15,86.8499984741211,87.27999877929688,85.30000305175781,85.9000015258789,72.99223327636719,26099000.0,31.889999389648438,0.64
2020-05-18,88.69000244140625,91.1500015258789,87.87999725341797,90.44999694824219,76.85850524902344,30504400.0,29.299999237060547,0.73
2020-05-19,90.05000305175781,91.19999694824219,88.58999633789062,88.66999816894531,75.34598541259766,19597300.0,30.530000686645508,0.7
2020-05-20,90.70999908447266,92.38999938964844,90.37000274658203,91.33000183105469,77.6063003540039,20552400.0,27.989999771118164,0.68
2020-05-21,90.2699966430664,91.76000213623047,89.66999816894531,90.16999816894531,76.62059020996094,14621400.0,29.530000686645508,0.68
2020-05-22,90.01000213623047,90.36000061035156,88.72000122070312,89.47000122070312,76.02581024169922,13557900.0,28.15999984741211,0.66
2020-05-26,92.88999938964844,97.5,92.61000061035156,95.81999969482422,81.42159271240234,41233900.0,28.010000228881836,0.69
2020-05-27,102.06999969482422,102.58000183105469,98.80000305175781,101.37000274658203,86.13764190673828,39402000.0,27.6200008392334,0.68
2020-05-28,102.94000244140625,102.94999694824219,99.4000015258789,99.86000061035156,84.85453796386719,24713900.0,28.59000015258789,0.7
2020-05-29,98.66000366210938,99.18000030517578,96.77999877929688,97.30999755859375,82.68770599365234,26526400.0,27.510000228881836,0.65
2020-06-01,97.75,99.51000213623047,97.37999725341797,98.5999984741211,83.78387451171875,15176800.0,28.229999542236328,0.66
2020-06-02,100.27999877929688,100.41999816894531,97.93000030517578,98.93000030517578,84.06427001953125,21195000.0,26.84000015258789,0.68
2020-06-03,101.58000183105469,104.91999816894531,101.05999755859375,104.2699966430664,88.60187530517578,25941100.0,25.65999984741211,0.77
2020-06-04,103.81999969482422,106.61000061035156,102.79000091552734,106.44000244140625,90.4457778930664,26784700.0,25.809999465942383,0.82
2020-06-05,114.93000030517578,115.7699966430664,109.52999877929688,111.2300033569336,94.5160140991211,42231000.0,24.520000457763672,0.91
2020-06-08,113.41000366210938,114.19000244140625,111.94000244140625,113.44999694824219,96.40243530273438,24881800.0,25.809999465942383,0.88
2020-06-09,110.6500015258789,111.62999725341797,109.01000213623047,110.54000091552734,93.92970275878906,17031100.0,27.56999969482422,0.84
2020-06-10,110.45999908447266,110.51000213623047,105.8499984741211,106.05999755859375,90.12286376953125,24913300.0,27.56999969482422,0.75
2020-06-11,100.02999877929688,101.58000183105469,96.54000091552734,97.20999908447266,82.60272979736328,36259200.0,40.790000915527344,0.66
2020-06-12,100.70999908447266,101.12999725341797,97.33000183105469,99.87000274658203,84.86304473876953,24856800.0,36.09000015258789,0.71
2020-06-15,96.41999816894531,101.43000030517578,95.87000274658203,101.25,86.0356674194336,22153600.0,34.400001525878906,0.71
2020-06-16,105.37000274658203,105.68000030517578,99.30999755859375,102.05999755859375,86.72394561767578,22193600.0,33.66999816894531,0.75
2020-06-17,102.52999877929688,102.54000091552734,99.20999908447266,99.4800033569336,84.5316390991211,15639800.0,33.470001220703125,0.74
2020-06-18,98.66999816894531,100.5199966430664,98.12999725341797,98.94000244140625,84.07276916503906,16591900.0,32.939998626708984,0.71
2020-06-19,100.52999877929688,100.5999984741211,96.7300033569336,97.80999755859375,83.11255645751953,40371200.0,35.119998931884766,0.7
2020-06-22,97.25,97.94999694824219,96.54000091552734,96.75,82.21185302734375,16216900.0,31.770000457763672,0.71
2020-06-23,98.97000122070312,99.97000122070312,97.8499984741211,97.93000030517578,83.21456909179688,15381400.0,31.3700008392334,0.72
2020-06-24,96.75,96.83999633789062,94.30999755859375,94.66000366210938,80.43590545654297,22919800.0,33.84000015258789,0.69
2020-06-25,94.3499984741211,98.20999908447266,94.26000213623047,97.95999908447266,83.24002838134766,25743600.0,32.220001220703125,0.68
2020-06-26,95.11000061035156,95.37000274658203,92.0,92.58999633789062,78.67696380615234,41896300.0,34.72999954223633,0.64
2020-06-29,93.4000015258789,94.48999786376953,92.18000030517578,93.0,79.02534484863281,18499700.0,31.780000686645508,0.64
2020-06-30,92.83000183105469,94.66000366210938,92.56999969482422,94.05999755859375,79.92606353759766,19137000.0,30.43000030517578,0.66
2020-07-01,94.88999938964844,95.70999908447266,93.02999877929688,93.26000213623047,79.24626922607422,18755700.0,28.6200008392334,0.69
2020-07-02,94.73999786376953,94.95999908447266,91.93000030517578,92.66000366210938,79.50366973876953,27845600.0,27.68000030517578,0.68
2020-07-06,94.43000030517578,95.19999694824219,93.4800033569336,95.0,81.5114517211914,18625300.0,27.940000534057617,0.69
2020-07-07,93.81999969482422,94.0999984741211,92.0,92.31999969482422,79.21195983886719,25757200.0,29.43000030517578,0.65
2020-07-08,92.29000091552734,93.33999633789062,91.80000305175781,93.30000305175781,80.05281066894531,18762200.0,28.079999923706055,0.67
2020-07-09,93.5199966430664,94.12000274658203,90.77999877929688,91.27999877929688,78.31964111328125,25600800.0,29.260000228881836,0.62
2020-07-10,92.0,96.83999633789062,91.87000274658203,96.2699966430664,82.60112762451172,28954200.0,27.290000915527344,0.65
2020-07-13,98.7300033569336,99.2699966430664,96.2300033569336,97.6500015258789,83.78517150878906,32079200.0,32.189998626708984,0.64
2020-07-14,98.37000274658203,99.94999694824219,96.63999938964844,98.20999908447266,84.26567077636719,42731700.0,29.520000457763672,0.63
2020-07-15,100.88999938964844,101.29000091552734,98.6500015258789,99.7300033569336,85.56987762451172,22508400.0,27.760000228881836,0.64
2020-07-16,98.77999877929688,101.22000122070312,98.55000305175781,100.01000213623047,85.81008911132812,16886900.0,28.0,0.62
2020-07-17,100.0,100.08000183105469,98.13999938964844,98.16000366210938,84.22277069091797,16137700.0,25.68000030517578,0.64
2020-07-20,97.43000030517578,98.38999938964844,97.26000213623047,97.30000305175781,83.4848861694336,14458100.0,24.459999084472656,0.62
2020-07-21,97.70999908447266,100.05000305175781,97.63999938964844,99.41000366210938,85.2953109741211,17798100.0,24.84000015258789,0.61
2020-07-22,99.6500015258789,100.12999725341797,97.52999877929688,98.69000244140625,84.6775131225586,14271200.0,24.31999969482422,0.6
2020-07-23,98.5,99.3499984741211,97.97000122070312,98.9800033569336,84.92635345458984,12870200.0,26.079999923706055,0.59
2020-07-24,99.5999984741211,99.80000305175781,97.94000244140625,98.27999877929688,84.32574462890625,12744200.0,25.84000015258789,0.59
2020-07-27,97.51000213623047,97.62999725341797,96.16999816894531,96.9000015258789,83.14167022705078,11959100.0,24.739999771118164,0.62
2020-07-28,96.5,97.88999938964844,96.5,97.31999969482422,83.50203704833984,11754300.0,25.440000534057617,0.59
2020-07-29,97.06999969482422,99.70999908447266,97.0,99.68000030517578,85.52696228027344,12743500.0,24.100000381469727,0.58
2020-07-30,97.54000091552734,97.73999786376953,96.05000305175781,97.0199966430664,83.24463653564453,14834800.0,24.760000228881836,0.55
2020-07-31,96.4800033569336,96.93000030517578,95.25,96.63999938964844,82.9185791015625,14535000.0,24.459999084472656,0.55
2020-08-03,97.0199966430664,97.56999969482422,95.8499984741211,96.0999984741211,82.45523834228516,12962800.0,24.280000686645508,0.56
2020-08-04,95.91000366210938,95.94999694824219,95.02999877929688,95.55000305175781,81.98334503173828,13366200.0,23.760000228881836,0.52
2020-08-05,95.87000274658203,98.47000122070312,95.72000122070312,97.20999908447266,83.40764617919922,15260900.0,22.989999771118164,0.55
2020-08-06,97.58000183105469,98.0999984741211,96.54000091552734,97.23999786376953,83.43341064453125,10482100.0,22.649999618530273,0.55
